Ârea territorial codi;Àrea territorial;Comarca codi;Comarca;Municipi codi;Municipi;Districte codi;Naturalesa;Titularitat;Estudis;Nivell;Sexe;Concert;Resultat de l'avaluació;N Avaluats estudi
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;4
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;16
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;4
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;7
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;22
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;No promocionen;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;20
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;16
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;No promocionen;2
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;13
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;78
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;No promocionen;4
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de juny;61
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;10
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;59
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;No promocionen;6
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;35
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de setembre;2
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen amb pendents;16
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;56
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;No promocionen;5
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de juny;37
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de setembre;6
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen amb pendents;8
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;78
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;No promocionen;14
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de juny;43
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de setembre;6
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen amb pendents;15
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;72
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;No promocionen;6
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de juny;49
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de setembre;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen amb pendents;16
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;64
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;No promocionen;10
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de juny;32
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de setembre;7
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen amb pendents;15
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;52
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;No promocionen;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de juny;42
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;7
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;46
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;4
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de juny;27
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de setembre;10
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8295;VALLIRANA;829500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;S'ha expedit certificat;5
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;12
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de juny;8
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de setembre;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen amb pendents;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Alumnes avaluats;18
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;No promocionen;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de juny;9
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de setembre;6
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen amb pendents;2
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Alumnes avaluats;12
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;11
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de setembre;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;18
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;5
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;6
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;7
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;13
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;10
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;20
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;8
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;6
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;12
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;10
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;2
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;14
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;9
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;S'ha expedit certificat;2
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;46
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de juny;43
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de setembre;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen amb pendents;2
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Alumnes avaluats;74
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;No promocionen;2
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de juny;55
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de setembre;7
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen amb pendents;10
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Alumnes avaluats;62
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;48
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de setembre;6
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen amb pendents;8
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;63
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;41
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;8
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;14
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;43
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;33
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de setembre;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;7
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;77
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;2
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;50
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;5
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;20
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;65
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;62
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;3
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;49
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;No promocionen;1
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;39
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;7
308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;8301;VILADECANS;830100;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;S'ha expedit certificat;2
