Curs;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Naturalesa;Titularitat;Estudi;Nivell;Sexe;Concert;Resultat de l'avaluació;Nombre alumnes
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;3
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;9
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;51
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;51
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de setembre;5
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen amb pendents;4
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;14
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;36
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;No promocionen;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de juny;36
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de setembre;8
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen amb pendents;6
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;26
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;34
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de juny;34
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de setembre;16
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen amb pendents;10
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;9
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;33
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;No promocionen;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de juny;33
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de setembre;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen amb pendents;8
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;3
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;33
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;25
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;No promocionen;3
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de juny;25
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de setembre;11
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen amb pendents;22
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;6
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;38
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;No promocionen;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de juny;38
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;6
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;3
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;17
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;17
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;3
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de juny;17
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8235;SANT POL DE MAR;823500;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de setembre;17
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;12
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;18
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de juny;18
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;4
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;8
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;12
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;6
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;6
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de setembre;3
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8261;SANTA SUSANNA;826100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen amb pendents;9
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;3
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;31
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;No promocionen;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de juny;31
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;2
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;2
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;15
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;42
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;No promocionen;2
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;42
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de setembre;4
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen amb pendents;11
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;11
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;32
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;No promocionen;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de juny;32
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de setembre;4
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen amb pendents;7
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;2
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;17
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;40
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;No promocionen;2
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de juny;40
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de setembre;4
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen amb pendents;13
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;11
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;36
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;No promocionen;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de juny;36
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de setembre;2
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen amb pendents;9
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;4
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;20
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;31
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;No promocionen;4
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de juny;31
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de setembre;4
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen amb pendents;16
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;6
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;34
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;No promocionen;1
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de juny;34
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;6
2019/2020;508;MARESME-VALLÈS ORIENTAL;21;MARESME;8264;SANT VICENÇ DE MONTALT;826400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;1
